"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00014765","PROVIDENCE, RI US","2008-05-24","4.4"," 1523"," 0756","0.0","0.0","0.0",,"21.7","11.7",,"  360","  350","0.0","8.9","11.2",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-25","3.6"," 1649"," 0937","0.0","0.0","0.0",,"24.4","10.0",,"  200","  340","0.0","8.0","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-26","6.5"," 1510"," 1318","0.0","0.0","0.0",,"25.0","11.1",,"  210","  230","0.0","13.4","16.5",,,,,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-27","5.1"," 2310"," 2303","0.5","0.0","0.0",,"25.6","15.0",,"  360","  360","0.0","11.2","13.4","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-28","4.9"," 0003"," 0404","0.0","0.0","0.0",,"20.6","10.0",,"   10","   10","0.0","11.2","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-29","4.5"," 1524"," 1524","0.0","0.0","0.0",,"25.0","7.8",,"  270","  260","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-30","4.4"," 1512"," 1502","0.0","0.0","0.0",,"25.0","13.9",,"  160","  160","0.0","8.0","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-05-31","5.4"," 1352"," 1250","0.3","0.0","0.0",,"20.0","16.1",,"  210","  210","0.0","8.9","11.2","    1",,"    1",,,,"    1","    1",,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-01","4.2"," 1405"," 1413","0.0","0.0","0.0",,"28.9","14.4",,"  260","  290","0.0","9.4","12.5","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-02","3.8"," 1245"," 1258","0.0","0.0","0.0",,"26.7","14.4",,"  300","  330","0.0","9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-03","4.5"," 1444"," 1423","0.0","0.0","0.0",,"29.4","13.3",,"  200","  190","0.0","10.7","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-04","3.6"," 1045"," 1051","7.4","0.0","0.0",,"19.4","14.4",,"  160","  160","0.0","6.7","8.0","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-05","5.3"," 1243"," 1144","0.0","0.0","0.0",,"16.7","13.9",,"   40","   30","0.0","9.4","12.5","    1",,,,,,,"    1",,,,"    1","    1",,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-06","2.7"," 1618"," 1616","7.9","0.0","0.0",,"15.6","12.2",,"  170","  170","0.0","6.7","8.0","    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-07","2.6"," 1212"," 1219","0.0","0.0","0.0",,"29.4","13.3",,"  170","  160","0.0","5.4","5.8","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-08","4.0"," 1717"," 1703","0.0","0.0","0.0",,"34.4","23.3",,"  280","  260","0.0","8.0","10.7",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-09","3.9"," 1427"," 1427","0.0","0.0","0.0",,"36.1","23.3",,"  280","  280","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-10","3.1"," 2242"," 2241","0.0","0.0","0.0",,"35.6","21.1",,"  260","  260","0.0","11.6","17.0","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-11","4.3"," 1333"," 1613","0.0","0.0","0.0",,"30.6","20.6",,"  300","  270","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-12","3.9"," 1347"," 1249","0.0","0.0","0.0",,"28.3","13.9",,"  310","  360","0.0","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-13","3.3"," 1620"," 1621","0.0","0.0","0.0",,"26.7","13.3",,"  200","  200","0.0","7.6","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-14","2.7"," 1605"," 1554","0.0","0.0","0.0",,"28.9","15.6",,"  140","  150","0.0","5.8","6.7","    1",,,,"    1",,"    1","    1",,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-15","2.9"," 0907"," 0821","7.1","0.0","0.0",,"20.0","14.4",,"   50","   20","0.0","6.3","7.2","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-16","3.4"," 2234",,"18.8","0.0","0.0",,"20.6","15.0",,"  180",,"0.0","5.8",,"    1",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-17","3.6"," 1613"," 1612","0.3","0.0","0.0",,"26.1","15.0",,"  240","  250","0.0","8.9","10.7","    1",,"    1",,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-18","3.6"," 1543"," 1556","4.3","0.0","0.0",,"23.3","11.7",,"  200","  190","0.0","8.9","10.3","    1",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-19","3.0"," 1509"," 1508","0.0","0.0","0.0",,"22.8","13.9",,"  160","  170","0.0","8.0","9.4","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-20","3.7"," 1458"," 1456","0.0","0.0","0.0",,"26.1","14.4",,"  210","  210","0.0","9.8","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-21","3.4"," 1721"," 1621","0.0","0.0","0.0",,"28.9","17.2",,"  200","  210","0.0","7.2","8.9","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-22","4.6"," 1403"," 1402","0.3","0.0","0.0",,"27.8","18.3",,"  210","  210","0.0","11.2","13.4","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-23","3.0"," 1324"," 1504","2.0","0.0","0.0",,"24.4","20.0",,"  160","  160","0.0","6.3","6.7","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-24","2.3"," 1728"," 1727","11.7","0.0","0.0",,"27.2","16.7",,"  360","  360","0.0","12.5","15.6","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-25","3.5"," 1806"," 1501","0.0","0.0","0.0",,"28.3","16.7",,"  240","  300","0.0","7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-26","2.9"," 1455"," 1454","0.0","0.0","0.0",,"26.1","16.7",,"  210","  200","0.0","5.8","7.2","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-27","2.6"," 1501"," 1459","0.0","0.0","0.0",,"28.9","18.3",,"  210","  210","0.0","6.3","7.2","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-28","2.6"," 1525"," 1530","1.8","0.0","0.0",,"29.4","20.0",,"  160","  140","0.0","7.6","9.4","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-29","4.3"," 1545"," 2050","0.0","0.0","0.0",,"33.3","21.1",,"  190","  210","0.0","9.4","11.2","    1","    1",,,,,"    1","    1","    1",,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-06-30","4.1"," 1530"," 1308","1.5","0.0","0.0",,"31.1","21.1",,"  200","  240","0.0","8.0","10.3","    1",,"    1",,"    1",,"    1","    1",,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-01","3.8"," 1350"," 1417","0.0","0.0","0.0",,"30.6","20.0",,"  200","  190","0.0","7.6","9.8","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-02","3.4"," 1326"," 1323","0.0","0.0","0.0",,"28.3","20.0",,"  270","  260","0.0","9.8","12.5","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-03","5.1"," 1733"," 1732","0.0","0.0","0.0",,"31.1","18.3",,"  240","  250","0.0","9.4","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-04","2.5"," 1020"," 1020","0.5","0.0","0.0",,"23.3","18.3",,"   30","   30","0.0","7.2","7.6","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-05","1.5"," 1531"," 1528","6.1","0.0","0.0",,"22.2","18.9",,"   80","   90","0.0","3.6","4.0","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-06","2.5"," 1304"," 1245","0.0","0.0","0.0",,"26.7","19.4",,"  170","  170","0.0","6.3","7.2","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-07","3.6"," 1544"," 1543","0.0","0.0","0.0",,"30.6","20.6",,"  210","  210","0.0","7.6","8.9","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-08","4.2"," 1450"," 1449","0.0","0.0","0.0",,"32.2","21.7",,"  210","  210","0.0","8.9","10.7","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-09","4.6"," 1204"," 1437","0.0","0.0","0.0",,"32.2","21.7",,"  200","  180","0.0","10.3","12.5","    1",,,,,,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-10","4.7"," 1512"," 1325","0.0","0.0","0.0",,"30.0","19.4",,"  310","  290","0.0","8.9","10.7",,,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-11","2.9"," 1529"," 1519","0.0","0.0","0.0",,"28.9","16.7",,"  170","  160","0.0","6.7","7.6",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-12","3.4"," 1826"," 1820","0.0","0.0","0.0",,"28.9","18.9",,"  200","  210","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-13","5.3"," 1610"," 1358","0.0","0.0","0.0",,"27.8","20.6",,"  180","  200","0.0","10.3","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-14","3.3"," 1256"," 1255","0.0","0.0","0.0",,"30.6","21.1",,"  280","  270","0.0","7.2","8.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-15","2.9"," 1343"," 1431","0.0","0.0","0.0",,"31.1","18.3",,"  140","  160","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-16","2.8"," 1618"," 1624","0.0","0.0","0.0",,"32.8","17.8",,"  150","  160","0.0","6.7","7.6","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-17","2.6"," 1318"," 1047","0.0","0.0","0.0",,"33.9","19.4",,"  290","  340","0.0","6.3","7.6","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-18","3.0"," 2018"," 1301","0.0","0.0","0.0",,"35.0","20.6",,"  310","  230","0.0","6.7","9.4","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-19","3.4"," 1604"," 1603","0.0","0.0","0.0",,"35.6","22.2",,"  250","  250","0.0","9.8","11.2","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-20","4.8"," 1658"," 1503","0.0","0.0","0.0",,"34.4","22.2",,"  200","  190","0.0","10.7","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-21","3.5"," 1730"," 1708","9.7","0.0","0.0",,"32.2","21.7",,"   60","   30","0.0","8.9","10.3","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-22","3.5"," 1718"," 1707","0.0","0.0","0.0",,"27.8","20.0",,"  180","  190","0.0","7.6","9.8",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-23","3.6"," 1457"," 1457","55.1","0.0","0.0",,"25.6","19.4",,"  270","  280","0.0","14.3","17.9","    1","    1","    1",,"    1",,"    1","    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-24","6.0"," 1013"," 0754","38.6","0.0","0.0",,"26.7","20.6",,"  220","  180","0.0","12.5","16.1","    1","    1","    1",,"    1",,"    1","    1",,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-25","1.8"," 1414"," 1815","0.0","0.0","0.0",,"29.4","19.4",,"  300","  250","0.0","5.8","7.6","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-26","3.4"," 1409"," 1408","0.0","0.0","0.0",,"30.0","17.2",,"  230","  240","0.0","8.9","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-27","3.8"," 1457"," 1456","22.9","0.0","0.0",,"25.6","17.8",,"  210","  230","0.0","9.4","10.7","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-28","2.7"," 1629"," 1634","0.0","0.0","0.0",,"29.4","17.2",,"  210","  220","0.0","7.2","8.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-29","3.5"," 1422"," 1421","0.0","0.0","0.0",,"30.6","20.0",,"  280","  270","0.0","7.6","9.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-30","2.9"," 1657"," 1656","0.0","0.0","0.0",,"28.3","18.9",,"  200","  210","0.0","6.7","7.6","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-07-31","3.5"," 1424"," 1424","1.3","0.0","0.0",,"28.3","21.1",,"  160","  150","0.0","8.0","9.8","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-01","2.6"," 1033"," 1129","0.0","0.0","0.0",,"30.0","20.6",,"  290","  280","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-02","2.3"," 1448"," 1447","3.6","0.0","0.0",,"28.9","20.0",,"  200","  200","0.0","7.2","8.0","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-03","3.2"," 1713"," 1713","0.0","0.0","0.0",,"28.3","18.9",,"  300","  300","0.0","6.7","8.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-04","4.0"," 1345"," 1059","0.0","0.0","0.0",,"28.9","18.3",,"  300","  320","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-05","3.4"," 1740"," 1712","0.0","0.0","0.0",,"25.6","18.9",,"  200","  180","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-06","3.4"," 1039"," 1039","13.2","0.0","0.0",,"20.6","17.8",,"  150","  150","0.0","8.0","10.7","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-07","3.0"," 1326"," 1413","2.0","0.0","0.0",,"23.3","18.3",,"  160","  150","0.0","8.0","9.8","    1",,"    1",,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-08","2.0"," 1518"," 1513","12.7","0.0","0.0",,"26.1","16.1",,"  240","  230","0.0","9.4","13.0","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-09","2.1"," 1620"," 1538","0.0","0.0","0.0",,"25.0","14.4",,"  160","  160","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-10","2.9"," 1555"," 1554","0.0","0.0","0.0",,"25.6","16.1",,"  170","  160","0.0","7.6","9.4",,,,,"    1",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-11","4.1"," 0846"," 0913","6.4","0.0","0.0",,"22.2","18.3",,"   60","   70","0.0","7.2","8.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-12","3.5"," 1218"," 1217","2.8","0.0","0.0",,"24.4","16.7",,"  260","  260","0.0","6.7","8.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-13","2.6"," 1720"," 1246","0.0","0.0","0.0",,"26.1","15.6",,"  210","  220","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-14","1.8"," 1407"," 1406","0.8","0.0","0.0",,"28.3","17.8",,"  360","  350","0.0","8.9","10.3","    1","    1","    1",,"    1",,,"    1","    1",,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-15","2.5"," 1412"," 1425","0.0","0.0","0.0",,"25.0","17.8",,"  180","  170","0.0","7.2","8.0","    1",,,,"    1",,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-16","2.7"," 1520"," 1518","0.0","0.0","0.0",,"27.2","17.2",,"  290","  280","0.0","7.6","9.8",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-17","4.3"," 1503"," 1027","0.0","0.0","0.0",,"28.3","16.7",,"  250","  260","0.0","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-18","3.7"," 1508"," 1601","0.0","0.0","0.0",,"30.0","18.9",,"  250","  240","0.0","9.8","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-19","4.7"," 1432"," 1432","0.0","0.0","0.0",,"27.8","15.0",,"  320","  320","0.0","9.8","12.5",,,,,,,"    1","    1",,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-20","3.6"," 0939"," 1000","0.0","0.0","0.0",,"22.8","11.7",,"  360","   30","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-21","2.2"," 1456"," 1455","0.0","0.0","0.0",,"25.0","12.8",,"  160","  160","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-22","2.3"," 1405"," 1318","0.0","0.0","0.0",,"26.1","14.4",,"  150","  180","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-23","2.0"," 1446"," 1446","0.0","0.0","0.0",,"24.4","13.9",,"  160","  160","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-24","2.0"," 1638"," 1637","0.0","0.0","0.0",,"26.1","14.4",,"  170","  170","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-25","4.0"," 2218"," 2342","0.0","0.0","0.0",,"28.3","17.2",,"   10","   10","0.0","9.4","10.7",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-26","4.2"," 1026"," 1030","0.0","0.0","0.0",,"24.4","13.9",,"  360","   10","0.0","10.3","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-27","2.7"," 1050"," 1048","0.0","0.0","0.0",,"25.6","12.8",,"   50","   50","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-28","2.7"," 1658"," 1716","0.0","0.0","0.0",,"27.2","13.9",,"   60","   60","0.0","8.0","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-29","1.8"," 1447"," 1602","0.0","0.0","0.0",,"26.1","13.3",,"  160","  200","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-30","1.5"," 0431"," 0428","5.6","0.0","0.0",,"21.7","18.3",,"  250","  240","0.0","5.4","7.2","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-08-31","4.3"," 1042"," 0929","0.0","0.0","0.0",,"27.8","17.8",,"   10","  360","0.0","9.4","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-01","3.9"," 1107"," 1107","0.0","0.0","0.0",,"28.9","16.7",,"  360","  360","0.0","10.3","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-02","3.7"," 1236"," 1235","0.0","0.0","0.0",,"27.2","17.2",,"   10","   10","0.0","9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-03","2.3"," 1218"," 1144","0.0","0.0","0.0",,"27.2","13.3",,"   40","  360","0.0","6.7","8.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-04","3.1"," 1223"," 1356","0.0","0.0","0.0",,"30.6","17.8",,"  270","  300","0.0","7.2","8.9","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-05","3.6"," 1457"," 1456","0.0","0.0","0.0",,"29.4","20.0",,"  210","  210","0.0","9.8","11.6","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-06","4.2"," 2129"," 2119","100.3","0.0","0.0",,"26.1","21.7",,"  150","  140","0.0","13.9","17.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-07","4.7"," 0259"," 0259","3.8","0.0","0.0",,"26.7","17.2",,"  330","  350","0.0","11.6","14.3","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-08","1.8"," 1733"," 1749","0.0","0.0","0.0",,"26.1","15.0",,"  230","  260","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-09","3.7"," 1203"," 1202","7.4","0.0","0.0",,"25.0","16.1",,"  290","  280","0.0","12.5","16.5","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-10","2.6"," 1057"," 0944","0.0","0.0","0.0",,"21.7","13.3",,"   10","   20","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-11","1.3"," 1606"," 1604","0.0","0.0","0.0",,"21.7","10.0",,"  220","  220","0.0","5.8","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-12","3.0"," 1212"," 1313","11.9","0.0","0.0",,"20.0","12.2",,"  200","  170","0.0","8.9","10.3","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-13","0.9"," 0029"," 0052","0.0","0.0","0.0",,"22.8","17.8",,"  200","  180","0.0","4.5","6.3","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-14","3.7"," 1304"," 1303","23.4","0.0","0.0",,"22.2","18.3",,"  200","  190","0.0","7.2","9.4","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-15","5.5"," 1132"," 1132","0.0","0.0","0.0",,"28.3","16.7",,"  280","  290","0.0","11.2","13.4","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-16","1.5"," 0713"," 0713","0.0","0.0","0.0",,"20.6","13.9",,"   20","   20","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-17","1.3"," 1641"," 1526","0.0","0.0","0.0",,"21.7","12.2",,"  180","  180","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-18","3.4"," 0828"," 0758","0.0","0.0","0.0",,"21.1","10.6",,"  360","  360","0.0","9.8","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-19","4.1"," 1150"," 0930","0.0","0.0","0.0",,"17.2","8.3",,"   70","   70","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-20","1.6"," 0906"," 0941","0.0","0.0","0.0",,"19.4","7.8",,"   70","   70","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-21","1.6"," 2208"," 2339","0.0","0.0","0.0",,"25.0","9.4",,"   30","   10","0.0","4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-22","4.4"," 1257"," 1257","0.0","0.0","0.0",,"16.7","10.0",,"   20","   30","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-23","2.9"," 0919"," 1046","0.0","0.0","0.0",,"19.4","8.9",,"   50","   50","0.0","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-24","1.5"," 1502"," 1501","0.0","0.0","0.0",,"20.0","7.2",,"  110","  100","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2008-09-25","4.4"," 2243"," 2315","0.0","0.0","0.0",,"19.4","7.8",,"   50","   60","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
